id,original_title,popularity,title,vote_average,release_year
183964,Facciamo paradiso,0.002368,Facciamo paradiso,6.102169981916822,1995
24195,Panni sporchi,0.451399,Dirty Linen,5.9656342182890905,1999
71995,Risate di gioia,0.15675,The Passionate Thief,5.2,1960
274131,Proibito,0.001382,Forbidden,6.102222222222218,1954
62034,Totò e Carolina,0.149058,Toto and Carolina,4.5,1955
220565,Donatella,0.37416900000000003,Donatella,6.233492822966504,1956
217648,Padri e figli,0.39923400000000003,Padri e figli,7.2,1957
63074,Le rose del deserto,0.639412,Le rose del deserto,5.8,2006
60175,Les sous-doués,3.7369589999999997,The Under-Gifted,6.6,1980
24260,Inspecteur La Bavure,1.603415,Inspector Blunder,6.4,1980
53179,Le maître d'école,0.27202,Le maître d'école,6.4,1981
58833,Tchao Pantin,1.223298,"So Long, Stooge",7.0,1983
52557,Banzaï,1.505466,Banzai,6.0,1983
271388,Velociraptor,0.800358,Velociraptor,6.1,2014
266563,The Mysterious House of Dr. C.,0.0315,The Mysterious House of Dr. C.,6.211409395973151,1976
93863,La signora senza camelie,0.41563500000000003,The Lady Without Camelias,5.3,1953
33126,Chung Kuo - Cina,0.06780800000000001,Chung Kuo - Cina,8.0,1972
130719,Il mistero di Oberwald,0.267863,The Mystery of Oberwald,7.5,1981
39850,Eros,3.497789,Eros,5.0,2004
79212,Celal Tan ve Ailesinin Aşırı Acıklı Hikayesi,0.5245270000000001,The Extreme Tragic Story of Celal Tan and His Family,4.8,2011
332534,Bana Masal Anlatma,1.095345,Bana Masal Anlatma,5.7,2015
27721,Barda,1.959976,In Bar,5.8,2007
193544,Sen Aydınlatırsın Geceyi,0.5129859999999999,Thou Gild'st the Even,7.8,2013
297308,1989,0.08100800000000001,1989,6.005420054200523,2014
117340,Hello Lonesome,0.118601,Hello Lonesome,6.3,2010
277153,De Surprise,2.750275,The Surprise,6.9,2015
33624,Double zéro,3.528875,Double zéro,5.0,2004
333348,Love the Coopers,5.660648999999999,Love the Coopers,5.4,2015
362136,प्रेम रतन धन पायो,2.864948,Prem Ratan Dhan Payo,5.6,2015
15768,A Colbert Christmas: The Greatest Gift of All!,1.4210049999999999,A Colbert Christmas: The Greatest Gift of All!,7.0,2008
73492,Outrage,1.0579049999999999,Outrage,6.5,1950
84844,A Dandy in Aspic,0.193278,A Dandy in Aspic,7.5,1968
318972,(T)ERROR,0.990819,(T)ERROR,6.8,2015
232739,Baile Perfumado,0.020368999999999998,Perfumed Ball,8.0,1997
92326,Straight-Jacket,0.20577399999999998,Straight-Jacket,5.4,2004
297466,A Reunion,0.07987799999999999,A Reunion,6.005420054200523,2014
330007,En la Gama de los Grises,1.2750059999999999,In the Grayscale,6.8,2015
134155,King Lear,0.072373,King Lear,2.5,1916
84106,Capitães da Areia,0.242023,Captains of the Sands,6.1,2011
70815,Caramuru: A Invenção do Brasil,1.44664,Caramuru: The Invention of Brazil,6.2,2001
65830,No Night Is Too Long,0.346531,No Night Is Too Long,6.4,2002
84368,മണിച്ചിത്രത്താഴ്,0.9278860000000001,Manichitrathazhu,7.4,1993
237672,ദേവാസുരം,1.140929,Devasuram,6.4,1993
60392,Chashme Buddoor,1e-06,Chashme Buddoor,6.1,1981
75143,Sharpe's Mission,0.978978,Sharpe's Mission,7.2,1996
257200,Les conquérants,0.172239,The Conquerors,5.8,2013
214099,Rock the Casbah,1.880634,Rock the Casbah,6.5,2013
66175,I Was a Shoplifter,0.110471,I Was a Shoplifter,5.0,1950
69592,Iron Man,0.092891,Iron Man,5.0,1951
85648,Showdown,0.8745870000000001,Showdown,5.5,1973
131898,This Earth Is Mine,0.228273,This Earth Is Mine,6.5,1959
101030,The Golden Blade,0.982844,The Golden Blade,5.6,1953
85346,Undertow,0.46249700000000005,Undertow,5.1,1949
36516,One Way Street,0.562246,One Way Street,3.8,1950
244636,Scarlet Angel,0.9419270000000001,Scarlet Angel,3.8,1952
111975,A Very Special Favor,0.604021,A Very Special Favor,6.0,1965
145147,Круг второй,0.052573,The Second Circle,6.8,1990
259838,Die Reise zum sichersten Ort der Erde,0.16789400000000002,Journey to the Safest Place on Earth,6.5,2013
253339,All American High: Revisited,0.318884,All American High: Revisited,7.3,2014
184080,"Doin' It in the Park: Pick-Up Basketball, NYC",0.325506,"Doin' It in the Park: Pick-Up Basketball, NYC",6.8,2012
257116,SlingShot,0.638842,SlingShot,7.2,2014
319964,Famous Nathan,0.09425,Famous Nathan,4.5,2015
280674,Bigfoot's Reflection,0.075144,Bigfoot's Reflection,5.5,2007
145203,BMF: The Rise and Fall of a Hip-Hop Drug Empire,0.203213,BMF: The Rise and Fall of a Hip-Hop Drug Empire,6.0,2012
189755,The Happy House,0.258788,The Happy House,5.1,2013
347264,Ralphie May: Imperfectly Yours,0.338061,Ralphie May: Imperfectly Yours,6.0,2013
137587,Reilly: Ace of Spies,0.034712,Reilly: Ace of Spies,6.8,1983
337751,The Secret Life of Marilyn Monroe,0.8821260000000001,The Secret Life of Marilyn Monroe,5.7,2015
293603,The Roosevelts: An Intimate History,0.824032,The Roosevelts: An Intimate History,8.3,2014
261810,Silenced,0.31926,Silenced,8.0,2014
329724,En équilibre,2.527577,In Harmony,6.1,2015
4228,La révolution française,1.225507,The French Revolution,6.5,1989
59349,Après la guerre,0.0008439999999999999,Après la guerre,7.0,1989
76793,Le bal des casse-pieds,0.005489,Le bal des casse-pieds,6.7,1992
50213,Une Époque Formidable...,1.047295,Une Époque Formidable...,6.8,1991
71767,Atraco a las tres,0.36273,Robbery at 3 O'clock,6.3,1962
301270,Το γάλα,0.062588,Το γάλα,7.0,2012
19100,Nos jours heureux,6.414934,Those Happy Days,7.4,2006
31743,ハチ公物語,2.118466,Hachi-ko,8.0,1987
118758,Atolladero,0.072521,Atolladero,7.0,1997
156627,Dzieje grzechu,0.926499,The Story of Sin,6.1,1975
92562,Metamorphosis : The Alien Factor,0.284147,Metamorphosis : The Alien Factor,5.8,1990
285848,Félix et Meira,0.776885,Felix and Meira,5.6,2015
273126,Как Львёнок и Черепаха пели песню,0.020248,How the Lion Cub and the Turtle Sang a Song,6.5,1974
79853,38 попугаев,0.24977800000000003,38 Parrots,5.9,1976
207720,Остров сокровищ,0.14316700000000002,Treasure Island,7.0,1982
164041,Седьмой спутник,0.122209,The Seventh Companion,7.7,1968
20879,Свадьба в Малиновке,1.1516440000000001,Wedding in Malinovka,7.6,1967
20975,Devchata,2.4995119999999997,The Girls,7.0,1961
10939,Le retour du grand blond,1.599224,The Return of the Tall Blond Man with One Black Shoe,6.8,1974
63291,Приходите завтра...,1.010353,Come Tomorrow...,5.2,1962
65656,Les belles de nuit,0.36391599999999996,Beauties of the Night,5.0,1952
65110,Зимний вечер в Гаграх,0.004425,Winter Evening in Gagry,6.0,1985
42952,72 метра,0.62583,72 Meters,5.3,2004
64046,Tayna Korolevy Anny ili Mushketyory 30 Let Spustya,0.036093,The Secret of Queen Anna or Musketeers 30 Years Later,1.0,1993
64044,Mushketyory 20 Let Spustya,0.716771,Musketeers 20 Years Later,5.0,1992
84774,Алиса в стране чудес,0.32003400000000004,Alice in Wonderland,8.7,1981
65099,Благочестивая Марта,0.00195,Marta the Pious Woman,6.0,1980
140966,Piraty XX veka,1.50219,Pirates of the 20th Century,6.7,1980
44617,Arlette,0.550036,Arlette,5.0,1997
80746,La edad del amor,0.003157,The Age of Love,6.102222222222218,1954
364684,Takir and Zukhra,0.002444,Takhir and Zukhra,5.479104477611939,1945
37015,Lookin' Italian,0.031968,Lookin' Italian,5.884705882352941,1994
207696,713-й просит посадку,0.074215,713-й просит посадку,1.0,1961
63537,"Vivat, Gardemariny!",0.156648,"Vivat, Naval Cadets!",5.7,1991
72888,Truffaldino iz Bergamo,0.22516,Truffaldino from Bergamo,6.9,1977
63304,Гусарская баллада,1.568433,Hussar Ballad,5.4,1962
63538,Gardemariny III,0.035138,Naval Cadets III,2.0,1992
59475,Ishchite Zhenshchinu,0.876368,Look for a Woman,7.2,1982
65591,Novye Priklyucheniya Neulovimykh,0.590717,The New Adventures of the Elusive Avengers,6.0,1968
20977,Королева бензоколонки,1.6450669999999998,Gas Station Queen,5.8,1962
65594,"Korona Rossiyskoy Imperii, ili Snova Neulovimye",0.352603,"Crown of Russian Empire, or the Elusives Again",5.7,1971
41977,Charodei,0.00022,Magicians,6.2,1982
59803,Маугли,1.349284,Adventures of Mowgli,5.7,1973
238307,Остров погибших кораблей,0.051647000000000005,The Isle of Lost Ships,3.0,1987
189215,The Untold History of the United States,1.37316,The Untold History of the United States,8.2,2012
254311,"Petrovka, 38",0.148508,"Petrovka Street, Number 38",6.0,1980
254309,"Огарева, 6",0.031359,"Ogaryova Street, Number 6",5.0,1980
202239,Pristupit k Likvidatsii,0.623522,Start Liquidation,3.0,1983
193154,Ку! Кин-дза-дза,1.55164,Ku! Kin-dza-dza,6.0,2013
253192,"Быстрее, чем кролики",1.14731,Faster than Rabbits,6.3,2014
169020,Vive la France,5.081131,Vive la France,4.9,2013
210365,Nevjeste dolaze,0.555475,The Brides Are Coming,4.5,1978
19493,Hornblower: The Even Chance,2.0231470000000003,Hornblower: The Even Chance,6.8,1998
70874,Не покидай...,0.423116,Do Not Leave...,5.8311904761904785,1989
50197,Serafino,0.8611200000000001,Serafino,5.8,1968
174905,Барышня и хулиган,0.208569,The Young Lady and the Hooligan,7.0,1918
167364,Turf,2.202562,Turf,4.2,2013
119694,The Sunshine Boys,0.47432799999999997,The Sunshine Boys,4.5,1996
83456,О чём ещё говорят мужчины,1.565713,What Men Still Talk About,5.8,2011
132542,The Return of Bruno,0.863611,The Return of Bruno,4.7,1987
127608,Priklyucheniya Sherlocka Khomsa i doktora Vatsona: Sokrovishcha Agry,0.360604,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra,7.7,1983
82857,"Цирк сгорел, и клоуны разбежались",0.639829,"Tsirk Sgorel, i Klouny Razbezhalis",3.5,1998
38430,Семнадцать мгновений весны,0.977018,Seventeen Moments in Spring,7.4,1973
203720,Vozmezdie,0.156708,Retribution,2.0,1967
199655,Cu Mainile Curate,0.002538,With Clean Hands,7.3,1972
68271,Мечта,0.348717,Dream,8.5,1941
130492,Uno bianca,0.8776290000000001,Uno bianca,6.0,2001
270393,Приключения Шерлока Холмса и доктора Ватсона: Двадцатый век начинается,0.018017,Приключения Шерлока Холмса и доктора Ватсона: Двадцатый век начинается,7.0,1986
40055,Le Grand pardon,0.433724,Le Grand pardon,6.4,1982
21534,イバラ-ド時間,1.528257,Iblard Jikan,6.1,2007
71662,Приходи на меня посмотреть,0.546136,Come Look at Me,5.8,2000
65545,Исчезнувшая империя,0.40284899999999996,Vanished Empire,5.0,2008
92737,Under the Gun,0.038051,Under the Gun,7.0,1995
62040,CounterForce,1.0923459999999998,CounterForce,6.8,1998
59455,Pour 100 briques t'as plus rien !,1.023183,Pour 100 briques t'as plus rien !,5.6,1982
263873,The Undertaker's Wedding,1.187218,The Undertaker's Wedding,5.980826446280995,1997
80386,Queen: Made in Heaven,0.00122,Queen: Made in Heaven,5.980826446280995,1997
77720,100 Gramm dlya Khrabrosti,0.5738989999999999,100 grams for Bravery,4.0,1976
83614,Ты у меня одна,0.724248,You Are My Only Love,4.5,1993
74852,Вертикаль,0.846384,Vertical,5.4,1966
126846,Приключения Шерлока Холмса и доктора Ватсона: Король шантажа,0.572904,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers,7.3,1980
72093,Шерлок Холмс и доктор Ватсон: Кровавая надпись,0.711782,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature,7.7,1979
72095,Шерлок Холмс и доктор Ватсон: Знакомство,0.953298,Sherlock Holmes and Dr. Watson: Acquaintance,7.9,1979
60199,Hotel Room,0.357286,Hotel Room,7.1,1993
116544,Kogitsune Helen,0.0035619999999999996,Helen the Baby Fox,5.920871751886007,2006
227998,Zavtra Byla Voyna,0.985424,Tomorrow Was the War,5.4,1987
363890,Night of the Living Dead: Darkest Dawn,1.1128120000000001,Night of the Living Dead: Darkest Dawn,5.2,2015
16915,Gutterballs,1.505798,Gutterballs,4.3,2008
252189,Camp Dread,0.9850389999999999,Camp Dread,4.6,2014
30579,Hallowed Ground,1.284305,Hallowed Ground,4.4,2007
40469,Final Exam,0.686963,Final Exam,4.9,1981
19543,Anacondas: Trail of Blood,3.167031,Anacondas: Trail of Blood,3.9,2009
212494,Don't Go to the Reunion,0.223536,Don't Go to the Reunion,4.9,2013
48333,Hammerhead,0.632582,Hammerhead,4.2,2005
63350,Father's Day,2.199072,Father's Day,6.2,2011
296121,Trophy Heads,0.508162,Trophy Heads,6.0,2014
320412,Camp Massacre,0.20912600000000003,Camp Massacre,3.0,2014
84422,Don't Open Till Christmas,0.9121790000000001,Don't Open Till Christmas,5.4,1984
67087,Curtains,1.436731,Curtains,5.0,1983
92393,Tape 407,2.070949,Area 407,4.0,2012
242376,Reality Terror Night,0.146679,Reality Terror Night,1.0,2013
12759,Doll Graveyard,0.657628,Doll Graveyard,2.9,2005
353462,Tut,1.6452189999999998,Tut,7.6,2015
317182,Doctor Who: Last Christmas,4.964132,Doctor Who: Last Christmas,7.9,2014
315623,"Doctor Who: The Doctor, the Widow and the Wardrobe",0.773867,"Doctor Who: The Doctor, the Widow and the Wardrobe",6.8,2011
315620,Doctor Who: A Christmas Carol,2.906731,Doctor Who: A Christmas Carol,7.9,2010
282963,Doctor Who: Planet of the Dead,3.214699,Doctor Who: Planet of the Dead,7.3,2009
317190,Doctor Who: The Next Doctor,3.229702,Doctor Who: The Next Doctor,7.4,2008
335209,Doctor Who: Voyage of the Damned,1.654309,Doctor Who: Voyage of the Damned,8.0,2007
282758,Doctor Who: The Runaway Bride,2.88026,Doctor Who: The Runaway Bride,7.9,2007
92787,Transylvania Twist,0.42679300000000003,Transylvania Twist,5.0,1989
55681,The Halfway House,0.510135,The Halfway House,3.4,2004
30385,Chainsaw Sally,0.151445,Chainsaw Sally,3.5,2004
22573,Last of the Living,1.790302,Last of the Living,4.6,2009
320169,Ninjas vs. Monsters,0.358804,Ninjas vs. Monsters,6.0,2012
54525,Secrets in the Walls,1.3563120000000002,Secrets in the Walls,5.3,2010
358881,Made in France,3.428114,Made in France,6.5,2015
191185,Meu Pé de Laranja Lima,1.000202,My Sweet Orange Tree,6.8,2013
72232,The King and Queen of Moonlight Bay,0.19011199999999998,The King and Queen of Moonlight Bay,6.0,2003
367882,더 폰,0.290605,The Phone,6.8,2015
227262,Frau Ella,4.772213,Frau Ella,6.0,2013
321751,A Perfect Day,9.786662,A Perfect Day,6.6,2015
79434,A1 tou tiao,0.8518129999999999,A-1 Headline,5.9,2004
18512,Sergeants 3,0.982778,Sergeants 3,5.5,1962
43456,The Miracle of the Bells,0.317882,The Miracle of the Bells,4.0,1948
43503,Step Lively,0.009344,Step Lively,6.094573643410853,1944
265351,İtirazım Var,0.46576599999999996,İtirazım Var,7.1,2014
333886,Limonata,0.736792,Lemonade,6.7,2015
268413,Panzehir,0.9677309999999999,Antidote,6.0,2014
64433,Pardon,0.608454,Pardon,7.7,2005
30634,Organize İşler,2.458282,Organize İşler,6.2,2005
49828,Polis,0.984592,Police,8.7,2007
320349,"3 ½ Minutes, 10 Bullets",1.381594,"3 ½ Minutes, 10 Bullets",7.8,2015
352327,After Words,1.335301,After Words,6.2,2015
172520,Coldwater,5.4412769999999995,Coldwater,6.6,2013
224923,Aleksandr's Price,0.986074,Aleksandr's Price,4.9,2013
337012,The Legend of Longwood,0.118119,The Legend of Longwood,8.0,2014
28536,Horror,1.035388,The Blancheville Monster,4.3,1963
219335,Noita palaa elämään,0.079428,The Witch Returns to Life,6.0,1952
133137,Dead Creatures,0.002709,Dead Creatures,5.954899497487446,2001
92727,Ninja Death,0.0339,Ninja Death,4.5,1987
119944,Chuang wang li zi cheng,1e-06,Emperor of Shaolin Kung Fu,5.984523809523807,1980
300666,Bravetown,8.378022,Bravetown,6.5,2015
41923,Outrageous!,0.005351,Outrageous!,5.2,1977
85204,American Nightmare,0.246148,American Nightmare,4.3,1983
282298,Surfacing,0.093933,Surfacing,5.0,1981
27350,McBain,0.382527,McBain,4.6,1991
30361,Save Me,1.061046,Save Me,4.9,1994
145081,The Killing Machine,0.200659,The Killing Machine,6.0,1995
293830,Terminal,1.524545,Terminal,5.3,1996
76287,Johnny 2.0,0.270593,Johnny 2.0,7.5,1998
213914,Borderline Normal,0.549975,Borderline Normal,5.88551724137931,2000
46734,Eva,0.607009,Eva,5.0,2010
44951,Beneath the Blue,0.99845,Beneath the Blue,6.5,2010
79722,Dark Rising 2:  Summer Strikes Back,0.849195,Dark Rising 2:  Summer Strikes Back,3.0,2011
268092,Transformers Prime Beast Hunters: Predacons Rising,1.648427,Transformers Prime Beast Hunters: Predacons Rising,6.7,2013
13732,L'Auberge rouge,2.6915810000000002,The Red Inn,5.0,2007
105539,The Salvation Hunters,0.24947399999999997,The Salvation Hunters,7.0,1925
336806,Efterskalv,1.416633,The Here After,6.2,2015
28546,11:59,0.5230739999999999,11:59,4.0,2005
335869,This Isn't Funny,0.417405,This Isn't Funny,7.7,2015
51403,Bibliothèque Pascal,0.368638,Bibliothèque Pascal,6.8,2010
369230,Loro chi?,3.496436,Them who?,6.2,2015
257593,La mossa del pinguino,1.522658,La mossa del pinguino,5.3,2014
324259,Prins,0.9988100000000001,Prince,6.9,2015
188981,Ao-Zora Musume,0.36478,The Blue Sky Maiden,5.5,1957
44785,からっ風野郎,0.521263,Afraid to Die,5.8,1960
111397,妻は告白する,0.268985,A Wife Confesses,7.0,1961
85239,Mantis in Lace,0.660875,Mantis in Lace,4.0,1968
51411,Ma and Pa Kettle Go to Town,0.307504,Ma and Pa Kettle Go to Town,6.2,1950
63441,Cha shou,1.394126,Masked Avengers,5.8,1981
48300,獨臂刀王,0.730459,Return of the One-Armed Swordsman,6.3,1969
70747,Huacho,0.14588800000000002,Huacho,5.1,2009
102428,Salomé,0.419337,Salomé,8.0,2002
217919,Salomé,1.654191,Salomé,7.9,2013
96951,Salomé,0.075235,Salomé,7.0,1923
59405,Guangdong shi hu xing yi wu xi,0.435576,Ten Tigers of Kwangtung,5.9,1979
72560,Assalto ao Banco Central,1.346629,Federal Bank Heist,6.1,2011
128780,Il Natale che quasi non fu,0.269781,The Christmas That Almost Wasn't,4.3,1966
66160,Can ku da ci sha,0.182952,Flying Guillotine II,6.3,1978
62071,Xue di zi,1.135839,The Flying Guillotine,6.6,1975
189279,The Invisible Menace,0.177771,The Invisible Menace,4.0,1938
79367,The Venetian Affair,0.114933,The Venetian Affair,5.0,1967
48943,98古惑仔之龍爭虎鬥,3.953902,Young and Dangerous 5,6.3,1998
318373,Bébé Tigre,0.579716,Young Tiger,6.2,2015
177317,West Of Shanghai,0.127134,West Of Shanghai,6.190909090909091,1937
334527,Criminal Activities,12.579261,Criminal Activities,5.8,2015
60836,Wild Times,0.074392,Wild Times,4.5,1980
161620,Wonder Woman,0.36680799999999997,Wonder Woman,5.9,1974
166207,Pápa Piquillo,0.38357199999999997,Pápa Piquillo,4.8,1998
356898,香港三部曲,0.9497620000000001,Hong Kong Trilogy: Preschooled Preoccupied Preposterous,6.0,2015
293982,Miasto 44,4.277554,Warsaw 44,6.8,2014
346755,Czerwony Pająk,0.48244899999999996,The Red Spider,5.0,2015
309018,Life Inside Out,0.238238,Life Inside Out,5.2,2014
343880,A Murder in the Park,0.202059,A Murder in the Park,6.5,2015
108794,Sharpe's Revenge,1.6384279999999998,Sharpe's Revenge,7.2,1997
65020,The Taint,0.752246,The Taint,4.8,2010
336222,Hrútar,3.148711,Rams,7.3,2015
329066,Those Who Feel the Fire Burning,0.063082,Those Who Feel the Fire Burning,1.5,2014
56718,The Mind Snatchers,0.170247,The Mind Snatchers,5.5,1972
295602,Matka Minuksi,0.024587,Becoming Me,6.005420054200523,2014
86211,Deep Blues,1e-06,Deep Blues,8.0,1992
172443,His Picture in the Papers,0.036862,His Picture in the Papers,4.0,1916
219466,Dancing on the Edge,1.531293,Dancing on the Edge,6.3,2013
306060,Richard Pryor: Icon,0.9314370000000001,Richard Pryor: Icon,5.8,2014
215881,Plush,3.4887580000000002,Plush,5.4,2013
39446,At Risk,9.502186,At Risk,3.4,2010
38119,Neil Young & Crazy Horse: Rust Never Sleeps,0.126661,Neil Young & Crazy Horse: Rust Never Sleeps,8.5,1979
65799,The Sea Shall Not Have Them,0.811448,The Sea Shall Not Have Them,7.4,1954
293456,VAN valami furcsa és megmagyarázhatatlan,0.630332,For Some Inexplicable Reason,7.3,2014
294640,Utóélet,0.123551,Afterlife,5.3,2014
324573,Love is All: 100 Years of Love & Courtship,0.202543,Love is All: 100 Years of Love & Courtship,7.3,2014
364089,Anthony Jeselnik: Thoughts and Prayers,1.171422,Anthony Jeselnik: Thoughts and Prayers,7.8,2015
